id,storage_capacity,cpu_cores,cpu_clock,ram_capacity,touch_screen,screen_size,screen_refresh,battery_capacity,year,dedicated_gpu,rating,price,used,ram_type_DDR3,ram_type_DDR4,ram_type_DDR5,ram_type_LPDDR4,ram_type_LPDDR5,fair_price
36,2000,10,5.4,64,False,17.3,60,41,2025.0,False,5.0,1159.0,False,False,True,False,False,False,1166.33
35,1000,10,5.4,64,False,17.3,60,41,2025.0,False,5.0,1049.99,False,False,True,False,False,False,1085.96
34,2000,10,5.4,32,False,17.3,60,41,2025.0,False,5.0,999.0,False,False,True,False,False,False,992.76
33,1000,10,5.4,32,False,17.3,60,41,2025.0,False,5.0,899.0,False,False,True,False,False,False,938.66
32,2000,10,5.4,16,False,17.3,60,41,2025.0,False,5.0,979.99,False,False,True,False,False,False,916.01
31,1000,10,5.4,16,False,17.3,60,41,2025.0,False,5.0,861.51,False,False,True,False,False,False,845.98
30,2000,10,5.0,40,True,15.6,60,42,2025.0,False,5.0,953.99,False,False,True,False,False,False,953.49
29,1000,10,5.0,24,True,15.6,60,42,2025.0,False,5.0,779.99,False,False,True,False,False,False,838.07
28,512,10,5.0,16,True,15.6,60,42,2025.0,False,5.0,745.99,False,False,True,False,False,False,718.01
27,1000,4,4.6,32,True,15.6,60,41,2025.0,False,4.8,789.0,False,False,True,False,False,False,737.32
26,512,4,4.6,16,True,15.6,60,41,2025.0,False,4.8,579.0,False,False,True,False,False,False,563.78
25,256,4,4.6,16,True,15.6,60,41,2025.0,False,4.8,529.0,False,False,True,False,False,False,511.0
24,1000,4,4.6,16,True,15.6,60,41,2025.0,False,4.8,689.0,False,False,True,False,False,False,671.96
23,256,4,4.6,8,True,15.6,60,41,2025.0,False,4.8,460.0,False,False,True,False,False,False,466.78
22,512,8,4.5,16,False,15.6,60,41,2026.0,False,5.0,979.99,False,False,True,False,False,False,831.15
21,4000,14,2.5,64,False,17.3,480,87,2024.0,True,4.2,2599.99,False,False,False,True,False,False,2622.71
20,4000,10,2.5,64,False,16.0,120,96,2025.0,True,4.2,2199.99,False,False,False,True,False,False,2022.27
19,2000,14,2.5,64,False,17.3,480,87,2023.0,True,4.2,2499.99,False,False,False,True,False,False,2588.21
18,1000,10,2.5,32,False,16.0,120,96,2025.0,True,4.2,1399.99,False,False,False,True,False,False,1473.89
17,1000,10,2.5,16,False,16.0,120,96,2025.0,True,4.2,1149.99,False,False,False,True,False,False,1099.61
16,2000,10,2.5,64,False,16.0,120,96,2025.0,True,4.2,1899.99,False,False,False,True,False,False,1847.69
15,1000,10,2.5,32,False,16.0,120,80,2024.0,True,5.0,1269.0,False,False,False,True,False,False,1346.0
14,1000,10,2.5,16,False,16.0,120,96,2025.0,True,4.5,899.0,False,False,False,True,False,False,1022.25
13,512,10,1.4,16,False,16.0,60,41,2025.0,False,4.6,549.99,False,False,False,True,False,False,577.68
12,1000,10,1.8,16,False,16.0,60,54,2025.0,False,4.6,629.99,False,False,False,True,False,False,691.97
11,1,10,4.6,16,True,15.6,60,42,2025.0,False,0.0,669.99,False,False,True,False,False,False,629.01
10,1000,10,4.6,16,True,15.6,60,42,2025.0,False,0.0,549.99,False,False,True,False,False,False,629.47
9,512,10,4.6,12,True,15.6,60,42,2025.0,False,0.0,519.99,False,False,True,False,False,False,559.97
8,512,10,3.7,16,False,15.6,120,54,2025.0,False,4.4,589.98,False,False,False,True,False,False,623.98
7,512,4,2.8,8,False,15.6,120,41,2025.0,True,4.4,369.99,False,False,False,False,False,True,385.37
6,512,5,4.5,8,False,15.6,120,41,2025.0,False,4.4,345.0,False,False,True,False,False,False,365.82
5,512,6,4.7,8,False,15.6,120,41,2025.0,False,4.4,299.99,False,False,True,False,False,False,345.21
4,512,10,4.6,16,False,15.6,120,41,2025.0,False,4.4,529.99,False,False,True,False,False,False,565.24
3,640,4,3.7,32,False,15.6,60,42,2025.0,False,4.0,499.98,False,False,True,False,False,False,503.42
2,384,4,3.7,8,False,15.6,60,42,2025.0,False,4.0,419.98,False,False,True,False,False,False,404.58
1,640,4,3.7,16,False,15.6,60,42,2025.0,False,4.0,449.98,False,False,True,False,False,False,457.16
